"X.U.FEFF.Equipment";"Serialnummer";"TypBez";"BauJ";"Bestelldaten";"SBNR";"Auftrag";"Vertrag";"BewArt";"Meßwert";"Name.1";"Ort";"KDW";"VkOrg";"KM";"technischer.Hinweis";"interne.Bemerkung";"Meßwert..2.";"SendStelle";"SCd";"Gabeln.ink";"Batt.Ladeg";"Reifen.ink";"Anbaug";"Ident.Nr";"Schadenart";"Baugruppe";"Materialkurztext";"Z.Wechsel";"Beginn";"Ende";"Garantie.ab";"Garantie.bis";"Column.34";"Column.35";"Column.36";"Column.37";"Column.38";"Lohn.Koste";"Mat..Koste";"AnschDat";"Währg";"TechnAb";"SourceFile";"Source";"Filtered.to.at.17.13.49"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2006855832;"6009788235";NA;"510";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"0";"Gewaltschaden.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4108536";"516215C01115";"RX 20-20";"2012";NA;2006855849;"6009822483";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"38";"Durchführung der 6000 Wartung. Getriebeöl ausgewechselt. Pause auf der Rückfahrt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"27/10/2014";"27/10/2014";"19/12/2012";NA;"0.7";NA;NA;NA;NA;"263.34";"60.14";NA;"EUR";"06/11/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2006855925;"6009902777";"10084794";"510";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"0";"Räder Vorne ausgewechselt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Gewaltschaden";"Ersetzt";"AT-BEREIF,NATUR 200/50-10 522486";NA;"08/12/2014";"08/12/2014";"19/12/2012";NA;"0";NA;NA;NA;NA;"71.01";"17.11";NA;"EUR";"13/12/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2006855928;"6010013474";NA;"510";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"0";"Räder Hinten ausgewechselt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Gewaltschaden";"Ersetzt";"AT-BEREIF,NATUR 200/50-10 522486";NA;"08/12/2014";"08/12/2014";"19/12/2012";NA;"0";NA;NA;NA;NA;"71.01";"0";NA;"EUR";"27/01/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2009605633;"6010183946";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"verschlissene Bereifung der Drehschemellenkung erneuert;";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Ersetzt";"AT Rad 140/55-9 Conti CLEAN LS530959";NA;"27/02/2015";"27/02/2015";"19/12/2012";NA;"0";NA;NA;NA;NA;"103.04";"340";NA;"EUR";"07/03/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2006856039;"6010302345";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"0";"""Hebel """"heben"""" ist lose. Verkleidung ausgebaut und Hebel befestigt.""";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges; offnes";"Befestigt";"Hebel";NA;"25/02/2015";"25/02/2015";"19/12/2012";NA;"0";NA;NA;NA;NA;"0";"0";NA;NA;"03/03/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2006856039;"6010302345";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"38";"""Hebel """"heben"""" ist lose. Verkleidung ausgebaut und Hebel befestigt.""";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Neu Flashen";"Steuergerät Zsb 'MCU2 o. CAN, o. Prop";NA;"25/02/2015";"25/02/2015";"19/12/2012";NA;"0.7";NA;NA;NA;NA;"391.13";"6.18";NA;"EUR";"03/03/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2009605634;"6010302345";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Fahrzeug geht aus und bleibt stehen, Display bleibt dunkel; Fahrer führt Reset durch ziehen des Batteriesteckers durch;";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4108536";"516215C01115";"RX 20-20";"2012";NA;2009605634;"6010302345";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Fahrzeug geht aus und bleibt stehen, Display bleibt dunkel; Fahrer führt Reset durch ziehen des Batteriesteckers durch;";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4108536";"516215C01115";"RX 20-20";"2012";NA;2009605754;"6010379927";"104679148";"510";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"50";"Bereifung der Drehschemellenkung erneuert;";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Ersetzt";"AT Rad 140/55-9 Conti CLEAN LS530959";NA;"13/05/2015";"13/05/2015";"19/12/2012";NA;"1";NA;NA;NA;NA;"194.19";"340";NA;"EUR";"18/05/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2006856086;"6010444463";NA;"510";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"38";"Gewalschaden.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4108536";"516215C01115";"RX 20-20";"2012";NA;2009605705;"6010480576";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"122";"Wartung durchgeführt; defekten Kabelsatz im   Fahrzeug erneuert;";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Ersetzt";"Gerätekabelsatz Zsb 'Schaltbau LV160 48V";NA;"17/04/2015";"20/04/2015";"19/12/2012";NA;"2.4";NA;NA;NA;NA;"659.29";"96.67";NA;"EUR";"28/04/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2009605708;"6010484143";NA;"510";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"80";"Gerätestecker am Ladegerät und  Steckdose der Batterie erneuert;";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Gewaltschaden";"Ersetzt";"Batteriestecker 'LV160-35";NA;"21/04/2015";"21/04/2015";"19/12/2012";NA;"1.6";NA;NA;NA;NA;"354.87";"73.83";NA;"EUR";"28/04/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2009605706;"6010492909";NA;"510";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Hebellage der Batterietür gerichtet und Griff des   Batteriesteckers erneuert;";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Gewaltschaden";"Repariert Sonstige";"HANDGRIFF";NA;"17/04/2015";"17/04/2015";"19/12/2012";NA;"0";NA;NA;NA;NA;"0";"0";NA;NA;"23/04/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2009605706;"6010492909";NA;"510";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Hebellage der Batterietür gerichtet und Griff des   Batteriesteckers erneuert;";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Gewaltschaden";"Repariert Sonstige";"SCHWENKHEBEL";NA;"17/04/2015";"17/04/2015";"19/12/2012";NA;"0";NA;NA;NA;NA;"147.19";"0";NA;"EUR";"23/04/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2006856168;"6010679522";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"0";"Neigen Zylinder geben nach. Ventilblock bestellt. Ventilblock ausgewechselt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Materialfehler";"Ersetzt";"Steuerventil";NA;"10/06/2015";"11/06/2015";"19/12/2012";NA;"0";NA;NA;NA;NA;"250.23";"1025.28";NA;"EUR";"13/06/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2009605839;"6010839621";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Bereifung allseits erneuert;";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Ersetzt";"AT Rad 200/50-10 Conti Clean LS522486";NA;"23/07/2015";"23/07/2015";"19/12/2012";NA;"0";NA;NA;NA;NA;"147.19";"0";NA;"EUR";"25/07/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2009605945;"6011031414";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Erdungsbänder ausgeliefert";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"15/09/2015";"15/09/2015";"19/12/2012";NA;"0";NA;NA;NA;NA;"0";"45.45";NA;"EUR";"17/09/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2009605991;"6011117758";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Bereifung der Drehschemellenkung erneuert;";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Ersetzt";"AT Rad 140/55-9 Conti CLEAN LS530959";NA;"07/10/2015";"07/10/2015";"19/12/2012";NA;"0";NA;NA;NA;NA;"73.6";"340";NA;"EUR";"13/10/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;2009606047;"6011242680";NA;"510";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Batterietür instandgesetzt, Schloß erneuert und   Tür eingestellt;";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Gewaltschaden";"Ersetzt";"Schloss";NA;"05/11/2015";"05/11/2015";"19/12/2012";NA;"0";NA;NA;NA;NA;"73.6";"56.41";NA;"EUR";"10/11/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;301096000065;"6011396671";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"42";"Sicherheitsmängelbeseitigung;";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4108536";"516215C01115";"RX 20-20";"2012";NA;301096000060;"6011407708";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"25";"Schläuche der Zusatzhydraulik am Hubgerüst durchgescheuert und geplatzt;";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4108536";"516215C01115";"RX 20-20";"2012";NA;301096000052;"6011411151";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"42";"Wartung und FEM 4.004 Prüfung durchgeführt";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"14/12/2015";"14/12/2015";"19/12/2012";NA;"0.8";NA;NA;NA;NA;"245.55";"0";NA;"EUR";"18/12/2015";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;301096000177;"6011650262";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"50";"verschlissene Gabelzinken erneuert";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Ersetzt";"Gabelzinke '1000x500-80x40x1200-2A";NA;"18/03/2016";"18/03/2016";"19/12/2012";NA;"1";NA;NA;NA;NA;"267.21";"156.64";NA;"EUR";"19/03/2016";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";"HG002 KST 701374";301068500188;"6011740628";"104610886";"510";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"0";"Räder ausgewechselt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Materialfehler";"Ersetzt";"AT Rad 21x8-9 Conti CLEAN LS522274";NA;"18/03/2016";"18/03/2016";"19/12/2012";NA;"0";NA;NA;NA;NA;"76.11";"340";NA;"EUR";"28/03/2016";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;301096000204;"6011854109";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"84";"Ölverlust an der Lenksäule; Schadensumfang festgestellt und Ersatzteile bestellt;";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4108536";"516215C01115";"RX 20-20";"2012";NA;301096000259;"6011955669";NA;"703";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Nachrüstung Rückschlagventile in der EUW;";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4108536";"516215C01115";"RX 20-20";"2012";NA;301096000297;"6012062462";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"42";"Wartung durchgeführt";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"06/06/2016";"06/06/2016";"19/12/2012";NA;"0.8";NA;NA;NA;NA;"328.28";"35.73";NA;"EUR";"11/06/2016";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;301096000404;"6012253808";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Beckengurt und Abdeckung erneuert;";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Ersetzt";"Beckengurt";NA;"03/08/2016";"03/08/2016";"19/12/2012";NA;"0";NA;NA;NA;NA;"121.77";"121.09";NA;"EUR";"06/08/2016";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;301096000452;"6012431891";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Bereifung der Drehschemelachse erneuert;";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Ersetzt";"AT Rad 140/55-9 Conti CLEAN LS530959";NA;"16/09/2016";"16/09/2016";"19/12/2012";NA;"0";NA;NA;NA;NA;"53.28";"343.94";NA;"EUR";"20/09/2016";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;301096000460;"6012447571";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"42";"Fahrzeug neigt selbsttätig vor; verschlissenen Wegeschieberblock erneuert;";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Ersetzt";"Steuerventil";NA;"20/09/2016";"20/09/2016";"19/12/2012";NA;"0.8";NA;NA;NA;NA;"533.76";"860.87";NA;"EUR";"23/09/2016";"Ansgar_2.xlsx";NA;"Untagged"
"4108536";"516215C01115";"RX 20-20";"2012";NA;301096000537;"6012635249";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"42";"Wartung durchgeführt";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"31/10/2016";"31/10/2016";"19/12/2012";NA;"0.8";NA;NA;NA;NA;"267.39";"0";NA;"EUR";"04/11/2016";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2009604415;"6007384234";"12101940";"661";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Parameter eingestellt;";"an allen neu gelieferten Fahrzeugen die Parameter   gemäß VW Forderung eingestellt";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"19/12/2012";"19/12/2012";"19/12/2012";"19/12/2013";"0";NA;NA;NA;NA;"221.1";"0";NA;"EUR";"29/12/2012";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855013;"6007983389";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"62";"Reifen verschliessen. Reifen bestellt.. Batterie   verrieglung lose. Batterie ausgebaut und   Halterung befestigt. Reifen und Werkzeug";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Befestigt";"Haltestück";NA;"12/06/2013";"20/06/2013";"19/12/2012";"19/12/2013";"1.2";NA;NA;NA;NA;"328.65";"13.65";NA;"EUR";"26/06/2013";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855029;"6008044180";NA;"510";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"38";"Schadensmeldung: Fahrzeug fährt nicht. Nach   Überprüfung, Fahrzeug ist im Einsatz und hat   keine Störung.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"19/06/2013";"19/06/2013";"19/12/2012";"19/12/2013";"0.7";NA;NA;NA;NA;"115.86";"0";NA;"EUR";"29/06/2013";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855077;"6008129733";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"62";"Reifen bei Schenker gesucht. Keine Räder vorhanden. Reifen ausgewechselt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"31/07/2013";"08/08/2013";"19/12/2012";NA;"1.1";NA;NA;NA;NA;"232.95";"13.65";NA;"EUR";"13/08/2013";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855059;"6008141733";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"0";"Fahrzeug aus Halle 2B abgeholt. Durchführung der turnusmäßigen Wartungsarbeiten";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"23/07/2013";"23/07/2013";"19/12/2012";NA;"0";NA;NA;NA;NA;"150.41";"6.14";NA;"EUR";"27/07/2013";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855230;"6008409018";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"31/10/2013";"31/10/2013";"19/12/2012";NA;"0";NA;NA;NA;NA;"0";"12";NA;"EUR";"08/11/2013";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855254;"6008523915";NA;"510";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"76";"Gewaltschaden.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855276;"6008554090";NA;"510";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"38";"Gewaltschaden.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4107345";"516215C01126";"RX 20-20";"2012";NA;800000370609;"6008703145";"10084794";"510";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"0";NA;"Servicebericht über Stornofunktion angelegt. (SB auf manuell)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"09/10/2013";"30/10/2013";"19/12/2012";NA;"0";NA;NA;NA;NA;"211.96";"12";NA;"EUR";"06/11/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855385;"6008760159";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"0";"Räder ausgewechselt.";"Hallo Jens,   Auftragsnummer bitte eingeben. Lieferschein war";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"23/01/2014";"23/01/2014";"19/12/2012";NA;"0";NA;NA;NA;NA;"68.38";"12";NA;"EUR";"21/02/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855403;"6008841381";NA;"510";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"0";"Gewaltschaden.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4107345";"516215C01126";"RX 20-20";"2012";NA;2009605125;"6008993842";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Gerät hat Fahraussetzer, elektr. Antrieb wird   abgeschaltet, keine elektr. Bremswirkung;   ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4107345";"516215C01126";"RX 20-20";"2012";NA;2009605128;"6008996023";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"Fahrzeug bleibt während der Fahrt stehen, speziell bei Kruvenfahrt;";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855519;"6009002052";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"114";"Unterstützung Frank Schulze.";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Repariert Sonstige";"Steuergerät Zsb 'MCU2 m.CAN, o. Prop";NA;"20/03/2014";"24/03/2014";"19/12/2012";NA;"2.1";NA;NA;NA;NA;"1927.81";"2019.85";NA;"EUR";"28/03/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2009605131;"6009002052";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"84";"Gerät hat Fahraussetzer; Diagnose durchgeführt; ABE und MCU erneuert; Softwareflash und Parameterupdate durchgeführt;";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855534;"6009023694";"10084794";"510";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"38";"Räder ausgewechselt. Pause auf der Rückweg.";"Hallo Jens,   Räder muss der Kunde bezahlen, zweite Satz für";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"28/03/2014";"28/03/2014";"19/12/2012";NA;"0.7";NA;NA;NA;NA;"156.81";"24";NA;"EUR";"05/04/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855522;"6009045440";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"0";"Wartung durchgeführt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"24/03/2014";"24/03/2014";"19/12/2012";NA;"0";NA;NA;NA;NA;"163.31";"53.22";NA;"EUR";"29/03/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2009605194;"6009165650";NA;"510";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"42";"Geschwindigkeitsreduzierung auf 10 km/h";"Reduzierung gemäß Angebot";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"30/04/2014";"30/04/2014";"19/12/2012";NA;"0.8";NA;NA;NA;NA;"118.01";"0";NA;"EUR";"16/05/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2009605192;"6009275333";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"0";"verschlissene Bereifung der Antriebsache   erneuert;";"Berechnung an den Kunden?";NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Ersetzt";"AT-BEREIF,NATUR 200/50-10 522486";NA;"29/04/2014";"29/04/2014";"19/12/2012";NA;"0";NA;NA;NA;NA;"56.81";"0";NA;"EUR";"30/05/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2009605272;"6009281457";"10084794";"510";NA;"Schenker Deutschland AG";"Salzgitter";"940960";"0020";"42";"verschlissene Bereifung der Lenkachse erneuert;";"Berechnung an den Kunden";NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges / offen";"Ersetzt";"AT-Rad 140/55-9 - 530959";NA;"13/06/2014";"13/06/2014";"19/12/2012";NA;"0.8";NA;NA;NA;NA;"167.72";"382";NA;"EUR";"18/06/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855651;"6009355252";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"38";"Lastketten ausgewechselt und eingestellt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Materialfehler";"Ersetzt";"Flyerkette Zsb 'BL623 2x3 GL95 LK2027.5";NA;"25/06/2014";"25/06/2014";"19/12/2012";NA;"0.7";NA;NA;NA;NA;"227.82";"225.48";NA;"EUR";"02/07/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855643;"6009365752";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"0";"Wartung durchgeführt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"21/06/2014";"21/06/2014";"19/12/2012";NA;"0";NA;NA;NA;NA;"142.01";"6.14";NA;"EUR";"26/06/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4107345";"516215C01126";"RX 20-20";"2012";NA;2006855695;"6009438507";"10084794";"617";NA;"Schenker Deutschland AG";"Salzgitter";"940685";"0020";"38";"Batteriestecker hat einem Wackelkontakt. Kabel vom Sauer teils beschädigt. Kabel ausgewechselt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Materialfehler";"Ersetzt";"KABELSATZ";NA;"14/07/2014";"15/07/2014";"19/12/2012";NA;"0.7";NA;NA;NA;NA;"178.14";"145.94";NA;"EUR";"18/07/2014";"Ansgar_2.xlsx";NA;"Untagged"
